From,To,Lag,P_value,Value,Causal,Type
X1,X2,2,0.40119327128401017,0.02665587880140784,False,Lag2
X1,X1,1,0.4106909631195842,0.026122187136261552,False,Lag1
X1,X3,2,0.41159814298008957,0.026084750053363522,False,Lag2
X3,X6,2,0.4198274718529701,0.02562857983670249,False,Lag2
X6,X2,2,0.4221137461093837,-0.025489921967788546,False,Lag2
X1,X5,1,0.4350990538536289,0.024783207698316108,False,Lag1
X5,X3,2,0.440172169109733,0.024522789626688305,False,Lag2
X4,X3,0,0.45674703224279756,0.023667294942036537,False,Simultaneous
X3,X4,0,0.45674703224279756,0.023667294942036537,False,Simultaneous
X5,X3,0,0.4654014723949076,-0.02319135869583905,False,Simultaneous
X3,X5,0,0.4654014723949076,-0.02319135869583905,False,Simultaneous
X3,X2,2,0.4959100503306866,0.021633667571517613,False,Lag2
X1,X6,2,0.5259665050461462,0.020138114688944303,False,Lag2
X4,X2,2,0.5418669668535514,0.019399701786576726,False,Lag2
X5,X2,2,0.5419929372597749,-0.019364298890669762,False,Lag2
X4,X2,0,0.5460147580075498,-0.019191279355729403,False,Simultaneous
X2,X4,0,0.5460147580075498,-0.019191279355729403,False,Simultaneous
X2,X1,2,0.5667112458377159,0.01819272645229332,False,Lag2
X5,X5,2,0.5764269137683764,0.017739006203018565,False,Lag2
X2,X6,1,0.5878126427163131,-0.0172118498176762,False,Lag1
X4,X3,1,0.6124676224790973,0.01611866841433823,False,Lag1
X5,X1,1,0.6376001256222591,0.01495900311825445,False,Lag1
X2,X3,2,0.646592783360525,-0.014567655385077254,False,Lag2
X1,X6,1,0.6814386900885003,-0.01303614136072436,False,Lag1
X5,X4,0,0.6904530469117783,-0.012659597530663858,False,Simultaneous
X4,X5,0,0.6904530469117783,-0.012659597530663858,False,Simultaneous
X6,X3,1,0.7111248076921222,-0.01176698476657981,False,Lag1
X6,X2,0,0.7207251764654645,-0.01135280679725359,False,Simultaneous
X2,X6,0,0.7207251764654645,-0.01135280679725359,False,Simultaneous
X2,X5,1,0.7268062677403703,-0.011095186510165323,False,Lag1
X1,X3,1,0.7278511285499007,-0.011056572385606185,False,Lag1
X2,X3,1,0.7401070381322411,-0.010539532169286037,False,Lag1
X5,X5,1,0.7544035757544808,0.009934881758796124,False,Lag1
X4,X5,1,0.7680478259686756,-0.00938037329962227,False,Lag1
X5,X1,0,0.7763309515760987,0.009022389747463194,False,Simultaneous
X1,X5,0,0.7763309515760987,0.009022389747463194,False,Simultaneous
X6,X4,0,0.7774583688647425,0.008989289197848957,False,Simultaneous
X4,X6,0,0.7774583688647425,0.008989289197848957,False,Simultaneous
X2,X4,2,0.7803033277762343,-0.008871327521582668,False,Lag2
X5,X6,1,0.791550153640027,0.00839344318111947,False,Lag1
X1,X5,2,0.7935909175495997,0.008309361644305995,False,Lag2
X3,X6,1,0.8210421758080286,0.007187350840233583,False,Lag1
X6,X5,2,0.8240242590850728,0.007062011491160782,False,Lag2
X6,X4,1,0.8412283916368897,0.006371429614977893,False,Lag1
X6,X1,2,0.860289466373526,-0.005589551310792055,False,Lag2
X2,X1,1,0.8606803225913243,-0.005573752360941561,False,Lag1
X3,X5,1,0.8647201229031732,0.005413268449147895,False,Lag1
X1,X2,1,0.8868227929011862,-0.004519959545488995,False,Lag1
X5,X6,2,0.8928843196156611,0.004276371977338444,False,Lag2
X2,X2,1,0.8948138032043742,0.004198887410509652,False,Lag1
X5,X3,1,0.8956413744149909,0.00416776358070183,False,Lag1
X6,X1,0,0.9010070740831657,-0.003950343070196236,False,Simultaneous
X1,X6,0,0.9010070740831657,-0.003950343070196236,False,Simultaneous
X6,X2,1,0.9102840328700366,-0.0035784928605370817,False,Lag1
X4,X6,1,0.9180830370520394,0.0032712170848617486,False,Lag1
X3,X2,0,0.9205640330878471,-0.0031686050742655066,False,Simultaneous
X2,X3,0,0.9205640330878471,-0.0031686050742655066,False,Simultaneous
X5,X4,1,0.9249835484442386,0.0029948044007379777,False,Lag1
X6,X4,2,0.9315574356333535,0.002731685453790206,False,Lag2
X2,X2,2,0.9397295013403673,-0.002401216682261823,False,Lag2
X2,X6,2,0.940070780850292,0.0023875941994954833,False,Lag2
X3,X3,1,0.9411208314337147,0.0023480525836216005,False,Lag1
X4,X1,0,0.9449000427872292,-0.0021970926770568467,False,Simultaneous
X1,X4,0,0.9449000427872292,-0.0021970926770568467,False,Simultaneous
X3,X3,2,0.955165931607812,-0.0017872633552842368,False,Lag2
X6,X3,2,0.9642595550729959,0.0014237630531977567,False,Lag2
X2,X5,2,0.9677964750465679,-0.0012821379304604613,False,Lag2
X5,X2,0,0.9806401925278887,0.0007706499279808345,False,Simultaneous
X2,X5,0,0.9806401925278887,0.0007706499279808345,False,Simultaneous
X1,X1,0,1.0,0.0,False,Simultaneous
X2,X2,0,1.0,0.0,False,Simultaneous
X3,X3,0,1.0,0.0,False,Simultaneous
X4,X4,0,1.0,0.0,False,Simultaneous
X5,X5,0,1.0,0.0,False,Simultaneous
X6,X6,0,1.0,0.0,False,Simultaneous
