X1,X2,X3,X4,X5,X6,X7,time
2.2108995551052675,-0.09386051741398992,-0.14117604125911612,0.016658911048460998,0.09705032719376121,-1.0347409311559264,-0.6716977782682442,31
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.8530688592735881,0.12701551629108151,32
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.8530688592735881,-0.6246727314877665,33
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.30805264362657353,0.7346598707751835,34
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.30805264362657353,0.08655141353742553,35
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.4897247155089117,0.49933672000924084,36
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.8530688592735881,3.0654871894802747,37
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.4897247155089117,-0.6639790205896304,38
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.8530688592735881,0.8152912009871641,39
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,0.7819797876674556,-0.4211587790322546,40
2.2108995551052675,2.6234317995737406,0.4200360732209431,0.9760467090057147,4.372438706574519,2.780372578373176,-0.5718854765940966,41
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,0.9636518595497938,-0.27895875120814806,42
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.30805264362657353,-0.5772914343528912,43
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.30805264362657353,-0.6327477395207778,44
-0.44796004057688427,-0.299370371556183,-0.22424936571186913,-0.2495017200518486,-0.33801860024149327,-0.4897247155089117,-0.29597240449695267,45
