From,To,Lag,P_value,Value,Causal,Type,Edge_Type
X2,X5,1,0.808816388389171,0.05855171788064598,False,Lag1,Lagged
X6,X1,3,0.813370902753394,0.3166323229229453,False,Lag3,Lagged
X1,X6,2,0.8160812520129594,0.2032551572736861,False,Lag2,Lagged
X4,X6,2,0.8178970740150093,0.2010322783066356,False,Lag2,Lagged
X5,X1,3,0.8233196236658175,0.3029066817539433,False,Lag3,Lagged
X3,X2,3,0.8323479106445288,0.2904267504716305,False,Lag3,Lagged
X1,X6,3,0.8473666001751282,0.26958366183398014,False,Lag3,Lagged
X2,X5,2,0.8640777783138562,0.1460996242429111,False,Lag2,Lagged
X4,X6,3,0.8763464350881996,0.22886137575546034,False,Lag3,Lagged
X5,X2,1,0.8887585766484773,0.019568407860637734,False,Lag1,Lagged
X6,X1,1,0.8915263423034494,0.018600782686406456,False,Lag1,Lagged
X5,X1,1,0.924166689040737,0.009061996592947147,False,Lag1,Lagged
X1,X6,1,0.9450977696832201,0.004743063851265742,False,Lag1,Lagged
X6,X1,2,0.95808051251329,0.04282407497154749,False,Lag2,Lagged
X5,X1,2,0.9652981475895596,0.035318680898283716,False,Lag2,Lagged
X4,X1,1,0.9978638728898238,7.168818322045156e-06,False,Lag1,Lagged
X1,X1,0,,0.0,False,Simultaneous,NotTested
X1,X2,0,,0.0,False,Simultaneous,NotTested
X1,X3,0,,0.0,False,Simultaneous,NotTested
X1,X4,0,,0.0,False,Simultaneous,NotTested
X1,X5,0,,0.0,False,Simultaneous,NotTested
X1,X6,0,,0.0,False,Simultaneous,NotTested
X2,X1,0,,0.0,False,Simultaneous,NotTested
X2,X2,0,,0.0,False,Simultaneous,NotTested
X2,X3,0,,0.0,False,Simultaneous,NotTested
X2,X4,0,,0.0,False,Simultaneous,NotTested
X2,X5,0,,0.0,False,Simultaneous,NotTested
X2,X6,0,,0.0,False,Simultaneous,NotTested
X3,X1,0,,0.0,False,Simultaneous,NotTested
X3,X2,0,,0.0,False,Simultaneous,NotTested
X3,X3,0,,0.0,False,Simultaneous,NotTested
X3,X4,0,,0.0,False,Simultaneous,NotTested
X3,X5,0,,0.0,False,Simultaneous,NotTested
X3,X6,0,,0.0,False,Simultaneous,NotTested
X4,X1,0,,0.0,False,Simultaneous,NotTested
X4,X2,0,,0.0,False,Simultaneous,NotTested
X4,X3,0,,0.0,False,Simultaneous,NotTested
X4,X4,0,,0.0,False,Simultaneous,NotTested
X4,X5,0,,0.0,False,Simultaneous,NotTested
X4,X6,0,,0.0,False,Simultaneous,NotTested
X5,X1,0,,0.0,False,Simultaneous,NotTested
X5,X2,0,,0.0,False,Simultaneous,NotTested
X5,X3,0,,0.0,False,Simultaneous,NotTested
X5,X4,0,,0.0,False,Simultaneous,NotTested
X5,X5,0,,0.0,False,Simultaneous,NotTested
X5,X6,0,,0.0,False,Simultaneous,NotTested
X6,X1,0,,0.0,False,Simultaneous,NotTested
X6,X2,0,,0.0,False,Simultaneous,NotTested
X6,X3,0,,0.0,False,Simultaneous,NotTested
X6,X4,0,,0.0,False,Simultaneous,NotTested
X6,X5,0,,0.0,False,Simultaneous,NotTested
X6,X6,0,,0.0,False,Simultaneous,NotTested
X1,X1,1,,0.0,False,Lag1,SelfSkipped
X2,X2,1,,0.0,False,Lag1,SelfSkipped
X3,X3,1,,0.0,False,Lag1,SelfSkipped
X4,X4,1,,0.0,False,Lag1,SelfSkipped
X5,X5,1,,0.0,False,Lag1,SelfSkipped
X6,X6,1,,0.0,False,Lag1,SelfSkipped
X1,X1,2,,0.0,False,Lag2,SelfSkipped
X2,X2,2,,0.0,False,Lag2,SelfSkipped
X3,X3,2,,0.0,False,Lag2,SelfSkipped
X4,X4,2,,0.0,False,Lag2,SelfSkipped
X5,X5,2,,0.0,False,Lag2,SelfSkipped
X6,X6,2,,0.0,False,Lag2,SelfSkipped
X1,X1,3,,0.0,False,Lag3,SelfSkipped
X2,X2,3,,0.0,False,Lag3,SelfSkipped
X3,X3,3,,0.0,False,Lag3,SelfSkipped
X4,X4,3,,0.0,False,Lag3,SelfSkipped
X5,X5,3,,0.0,False,Lag3,SelfSkipped
X6,X6,3,,0.0,False,Lag3,SelfSkipped
