From,To,Lag,P_value,Value,Causal,Type
X6,X2,1,0.5689288753677293,0.010421419486230541,False,Lag1
X1,X3,2,0.579483528851392,0.010143129521328762,False,Lag2
X5,X4,1,0.5848026787803371,0.009999488777964066,False,Lag1
X2,X3,2,0.585136374640802,0.009988931491222923,False,Lag2
X4,X2,2,0.6007252378022654,-0.009581329276512549,False,Lag2
X2,X3,3,0.6069653747786516,-0.009412793105323374,False,Lag3
X6,X4,3,0.6248810250645014,-0.008948336058827427,False,Lag3
X2,X3,1,0.6302014488807665,0.00880958566258761,False,Lag1
X4,X5,1,0.6382326139159451,0.008606217324275403,False,Lag1
X5,X2,0,0.6499442872068006,-0.008304502616763966,False,Simultaneous
X2,X5,0,0.6499442872068006,-0.008304502616763966,False,Simultaneous
X4,X3,3,0.6514880417526547,0.00826804767257797,False,Lag3
X5,X3,2,0.6545579361014113,0.008186020912532026,False,Lag2
X4,X6,1,0.6643924123022455,-0.0079388634124008,False,Lag1
X5,X2,2,0.6703147166681596,0.007788602602468149,False,Lag2
X2,X1,3,0.6819478924682858,0.007502564092089705,False,Lag3
X1,X2,3,0.6882052627478916,0.00734668561831287,False,Lag3
X5,X4,0,0.6986713568546472,0.007084767118792517,False,Simultaneous
X4,X5,0,0.6986713568546472,0.007084767118792517,False,Simultaneous
X5,X5,1,0.7150767961607932,-0.006678658324495137,False,Lag1
X6,X4,2,0.7199612107028288,0.006561283872781286,False,Lag2
X6,X1,0,0.721923208658635,0.006513316893041451,False,Simultaneous
X1,X6,0,0.721923208658635,0.006513316893041451,False,Simultaneous
X6,X5,3,0.7586204726622134,0.005621114093566623,False,Lag3
X1,X5,2,0.7641043045680392,0.005493136936136918,False,Lag2
X1,X6,2,0.7660175609575388,-0.005446328011476505,False,Lag2
X5,X6,2,0.7661620136879124,0.005440132197821806,False,Lag2
X5,X1,3,0.7702002042901145,-0.0053470227379236075,False,Lag3
X3,X2,3,0.780776351986025,-0.005092614064817525,False,Lag3
X6,X2,3,0.7934845025514953,-0.00478954348407176,False,Lag3
X3,X3,1,0.7997155801328731,0.004641840458168069,False,Lag1
X5,X1,0,0.8237021651776035,-0.004077343477653789,False,Simultaneous
X1,X5,0,0.8237021651776035,-0.004077343477653789,False,Simultaneous
X5,X2,1,0.8582678749807773,0.0032677530934454614,False,Lag1
X4,X1,1,0.8687897000021241,0.003024881388663367,False,Lag1
X1,X5,1,0.871309724308729,0.0029652757698041526,False,Lag1
X2,X4,3,0.8719782310387041,0.0029502320458962917,False,Lag3
X3,X2,0,0.8840028015558399,0.002669709101467657,False,Simultaneous
X2,X3,0,0.8840028015558399,0.002669709101467657,False,Simultaneous
X2,X5,1,0.8870750866693691,0.002598515996211299,False,Lag1
X3,X6,2,0.8951281354325504,-0.0024112815660913244,False,Lag2
X2,X2,2,0.8957929985540181,0.002396708756894363,False,Lag2
X6,X4,0,0.9215354284907049,-0.0018027124896938577,False,Simultaneous
X4,X6,0,0.9215354284907049,-0.0018027124896938577,False,Simultaneous
X2,X1,2,0.9449385408313631,-0.0012642030414697601,False,Lag2
X6,X6,3,0.9461482852869895,-0.0012353503813394857,False,Lag3
X1,X6,1,0.9469917721515102,0.0012167864809033693,False,Lag1
X6,X3,3,0.9470260605045909,0.0012153877524656888,False,Lag3
X2,X6,2,0.9692981267867293,-0.0007041708017789926,False,Lag2
X3,X5,2,0.9748461789046927,0.0005768751981655978,False,Lag2
X6,X1,1,0.9768745360112043,-0.000530521074045262,False,Lag1
X1,X1,1,0.9812293176619038,-0.0004308140072942085,False,Lag1
X3,X3,3,0.9823717532170746,0.0004042503636801039,False,Lag3
X1,X4,1,0.9859736979192997,-0.0003219645645112217,False,Lag1
X1,X1,0,1.0,0.0,False,Simultaneous
X2,X2,0,1.0,0.0,False,Simultaneous
X3,X3,0,1.0,0.0,False,Simultaneous
X4,X4,0,1.0,0.0,False,Simultaneous
X5,X5,0,1.0,0.0,False,Simultaneous
X6,X6,0,1.0,0.0,False,Simultaneous
